group1,group2,label1,label2,n,n_at_least_1_event,median_los,p10,p25,p75,p90
severe_obesity,crd,FALSE,FALSE,4520,1392,5,1,3,7,9
severe_obesity,crd,TRUE,FALSE,214,61,5,1,3,7,8
severe_obesity,crd,TRUE,TRUE,4,3,3,1.4,2,4.5,5.3999999999999995
severe_obesity,chd,FALSE,FALSE,4523,1394,5,1,3,7,9
severe_obesity,chd,FALSE,TRUE,191,67,6,1,3,7,9
severe_obesity,chd,TRUE,FALSE,215,63,5,1,3,6.5,8
severe_obesity,chd,TRUE,TRUE,3,1,5,5,5,5,5
severe_obesity,ckd,FALSE,FALSE,4512,1394,5,1,3,7,9
severe_obesity,ckd,FALSE,TRUE,202,67,5,2,3,7,9
severe_obesity,ckd,TRUE,TRUE,6,1,6,6,6,6,6
severe_obesity,ckd,TRUE,FALSE,212,63,5,1,3,6.5,8
severe_obesity,cld,FALSE,FALSE,4524,1401,5,1,3,7,9
severe_obesity,cld,FALSE,TRUE,190,60,5,1,3,7,8
severe_obesity,cld,TRUE,FALSE,212,64,5,1,3,6.25,8
severe_obesity,cld,TRUE,TRUE,6,0,NA,NA,NA,NA,NA
severe_obesity,cns_learndis,FALSE,FALSE,4345,1361,5,1,3,7,9
severe_obesity,cns_learndis,FALSE,TRUE,369,100,5,1,3,7,8
severe_obesity,cns_learndis,TRUE,FALSE,209,60,5,1,3,6.25,8
severe_obesity,cns_learndis,TRUE,TRUE,9,4,4.5,1.9000000000000001,3.25,5.75,7.1000000000000005
severe_obesity,diabetes,FALSE,FALSE,4510,1405,5,1,3,7,9
severe_obesity,diabetes,FALSE,TRUE,204,56,6,2.5,4,8,9
severe_obesity,diabetes,TRUE,FALSE,214,63,5,1,3,6,8
severe_obesity,diabetes,TRUE,TRUE,4,1,9,9,9,9,9
severe_obesity,immunosuppressed,FALSE,FALSE,4495,1383,5,1,3,7,9
severe_obesity,immunosuppressed,FALSE,TRUE,219,78,5,1,3,7,9
severe_obesity,immunosuppressed,TRUE,FALSE,215,63,5,1,3,6.5,8
severe_obesity,immunosuppressed,TRUE,TRUE,3,1,5,5,5,5,5
severe_obesity,asplenia,FALSE,FALSE,4535,1404,5,1,3,7,9
severe_obesity,asplenia,FALSE,TRUE,179,57,5,1,3,8,9
severe_obesity,asplenia,TRUE,FALSE,212,63,5,1,3,6,8
severe_obesity,asplenia,TRUE,TRUE,6,1,7,7,7,7,7
severe_obesity,smi,FALSE,FALSE,4526,1387,5,1,3,7,9
severe_obesity,smi,FALSE,TRUE,188,74,6,1,3,8,8.700000000000003
severe_obesity,smi,TRUE,FALSE,212,63,5,1,3,6.5,8
severe_obesity,smi,TRUE,TRUE,6,1,3,3,3,3,3
severe_obesity,ckd_rrt,FALSE,Stage 3,294,82,5,1,3,7,8
severe_obesity,ckd_rrt,FALSE,No CKD or RRT,4194,1308,5,1,3,7,9
severe_obesity,ckd_rrt,FALSE,Stage 4,102,38,4,2,3,7,8
severe_obesity,ckd_rrt,FALSE,RRT (transplant),38,5,2,1.4,2,6,7.199999999999999
severe_obesity,ckd_rrt,FALSE,RRT (dialysis),37,10,5,1,2.25,8.5,9
severe_obesity,ckd_rrt,FALSE,Stage 5,49,18,3.5,1,1.25,5.75,6.300000000000001
severe_obesity,ckd_rrt,TRUE,No CKD or RRT,195,56,4.5,1,3,6.25,8
severe_obesity,ckd_rrt,TRUE,Stage 3,14,6,5.5,4,5,7.5,8.5
severe_obesity,ckd_rrt,TRUE,Stage 5,2,0,NA,NA,NA,NA,NA
severe_obesity,ckd_rrt,TRUE,RRT (dialysis),2,0,NA,NA,NA,NA,NA
severe_obesity,ckd_rrt,TRUE,Stage 4,4,2,4,4,4,4,4
severe_obesity,ckd_rrt,TRUE,RRT (transplant),1,0,NA,NA,NA,NA,NA
severe_obesity,copd,FALSE,FALSE,4607,1427,5,1,3,7,9
severe_obesity,copd,FALSE,TRUE,107,34,5,2,3,8,8.7
severe_obesity,copd,TRUE,FALSE,211,63,5,1,3,6.5,8
severe_obesity,copd,TRUE,TRUE,7,1,5,5,5,5,5
severe_obesity,learndis_cat,FALSE,(Missing),3792,1186,5,1,3,7,9
severe_obesity,learndis_cat,FALSE,Learning disability register,232,75,4,1,3,6.5,9
severe_obesity,learndis_cat,FALSE,Other learning disability,469,130,6,2,3,7,9
severe_obesity,learndis_cat,FALSE,Down's syndrome,221,70,5,1,2,7,8
severe_obesity,learndis_cat,TRUE,(Missing),178,48,4,1,3,6,8.300000000000004
severe_obesity,learndis_cat,TRUE,Other learning disability,18,8,5,2.4000000000000004,4.5,5.25,6.6
severe_obesity,learndis_cat,TRUE,Down's syndrome,11,3,7,3.8,5,7.5,7.8
severe_obesity,learndis_cat,TRUE,Learning disability register,11,5,5,4.4,5,7,7
severe_obesity,sickle_cell_asplenia,FALSE,FALSE,4441,1377,5,1,3,7,9
severe_obesity,sickle_cell_asplenia,FALSE,TRUE,273,84,5,1.3000000000000007,3,8,9
severe_obesity,sickle_cell_asplenia,TRUE,FALSE,210,63,5,1,3,6,8
severe_obesity,sickle_cell_asplenia,TRUE,TRUE,8,1,7,7,7,7,7
severe_obesity,cirrhosis,FALSE,FALSE,4615,1429,5,1,3,7,9
severe_obesity,cirrhosis,FALSE,TRUE,99,32,5,1.0999999999999996,3,7.25,8.900000000000002
severe_obesity,cirrhosis,TRUE,FALSE,216,64,5,1,3,6.25,8
severe_obesity,cirrhosis,TRUE,TRUE,2,0,NA,NA,NA,NA,NA
severe_obesity,cochlear_implant,FALSE,FALSE,4615,1424,5,1,3,7,9
severe_obesity,cochlear_implant,FALSE,TRUE,99,37,4,1,3,7,8
severe_obesity,cochlear_implant,TRUE,FALSE,213,63,5,1,3,6,8
severe_obesity,cochlear_implant,TRUE,TRUE,5,1,7,7,7,7,7
severe_obesity,cystic_fibrosis,FALSE,FALSE,4604,1430,5,1,3,7,9
severe_obesity,cystic_fibrosis,FALSE,TRUE,110,31,4,1,3,6,8
severe_obesity,cystic_fibrosis,TRUE,FALSE,212,61,5,1,3,6,8
severe_obesity,cystic_fibrosis,TRUE,TRUE,6,3,3,3,3,6,7.799999999999999
severe_obesity,csfl,FALSE,FALSE,4631,1435,5,1,3,7,9
severe_obesity,csfl,FALSE,TRUE,83,26,5,3,4,8,8.5
severe_obesity,csfl,TRUE,FALSE,215,63,5,1,3,6.5,8
severe_obesity,csfl,TRUE,TRUE,3,1,3,3,3,3,3
severe_obesity,homeless,FALSE,FALSE,4614,1432,5,1,3,7,9
severe_obesity,homeless,FALSE,TRUE,100,29,3,1,2,4,8.2
severe_obesity,homeless,TRUE,FALSE,215,63,5,1,3,6.5,8
severe_obesity,homeless,TRUE,TRUE,3,1,3,3,3,3,3
smi,all,FALSE,All,4738,1450,5,1,3,7,9
smi,all,TRUE,All,194,75,6,1,3,8,8.600000000000009
smi,ageband4,FALSE,50-64,744,231,5,1,3,7,8
smi,ageband4,FALSE,65-74,2138,651,5,1,3,7,9
smi,ageband4,FALSE,75-104,1389,433,5,1,3,7,9
smi,ageband4,FALSE,12-49,467,135,5,1,3,7,9
smi,ageband4,TRUE,50-64,78,32,4,1,2,7.25,9
smi,ageband4,TRUE,12-49,51,19,5,1.7999999999999998,2.5,8,8.2
smi,ageband4,TRUE,65-74,43,18,6.5,2.7,3.25,7,8
smi,ageband4,TRUE,75-104,22,6,6,2.5,3.5,7.75,8
smi,ageband13,FALSE,55-59,246,85,5,2,3,7,8.600000000000009
smi,ageband13,FALSE,70-74,930,286,5,1,3,7,9
smi,ageband13,FALSE,60-64,277,85,4,1,3,6,8
smi,ageband13,FALSE,50-54,221,61,6,1,3,7,9
smi,ageband13,FALSE,80-84,384,119,5,1,3,7,8
smi,ageband13,FALSE,75-79,637,188,5,1,3,8,9
smi,ageband13,FALSE,65-69,1208,365,5,1,3,7,8
smi,ageband13,FALSE,30-39,124,40,5.5,2.9000000000000004,3,8,9
smi,ageband13,FALSE,85-89,207,75,5,1,3,7.5,9
smi,ageband13,FALSE,90-104,161,51,4,2,3,6,8
smi,ageband13,FALSE,40-49,319,86,4,1,3,6,8
smi,ageband13,FALSE,18-29,23,8,5.5,1,3.25,6.25,7.6
smi,ageband13,FALSE,12-17,1,1,7,7,7,7,7
smi,ageband13,TRUE,60-64,26,12,4,2,2.75,5.25,7.800000000000001
smi,ageband13,TRUE,55-59,28,10,3,1,1.25,6.75,9
smi,ageband13,TRUE,30-39,11,3,2,1.2,1.5,5,6.799999999999999
smi,ageband13,TRUE,40-49,36,15,6,2.4000000000000004,4.5,8,8.6
smi,ageband13,TRUE,50-54,24,10,6.5,1,3,8.75,9
smi,ageband13,TRUE,65-69,23,7,4,1.6,2.5,6.5,7
smi,ageband13,TRUE,18-29,4,1,2,2,2,2,2
smi,ageband13,TRUE,70-74,20,11,7,3,6,7.5,8
smi,ageband13,TRUE,75-79,12,5,5,2.4,3,8,8
smi,ageband13,TRUE,80-84,8,1,7,7,7,7,7
smi,ageband13,TRUE,90-104,2,0,NA,NA,NA,NA,NA
smi,sex,FALSE,Female,2465,747,5,1,3,7,9
smi,sex,FALSE,Male,2273,703,5,1,3,7,9
smi,sex,TRUE,Female,106,44,5.5,2,3,8,8.700000000000003
smi,sex,TRUE,Male,88,31,6,1,2,7,8
smi,ethnicity5,FALSE,White,2576,767,5,1,3,7,9
smi,ethnicity5,FALSE,(Missing),461,149,5,1,3,7,8
smi,ethnicity5,FALSE,Mixed,424,143,5,1,3,7,9
smi,ethnicity5,FALSE,Chinese or Other Ethnic Groups,445,132,5,1,3,7,8
smi,ethnicity5,FALSE,Asian or Asian British,408,119,4,1,3,7,8.200000000000003
smi,ethnicity5,FALSE,Black or Black British,424,140,5,1,3,7,8
smi,ethnicity5,TRUE,White,115,49,6,1,3,8,8.200000000000003
smi,ethnicity5,TRUE,Black or Black British,21,6,2,1.5,2,3.5,5.5
smi,ethnicity5,TRUE,(Missing),14,4,7.5,2.5,4.75,9,9
smi,ethnicity5,TRUE,Chinese or Other Ethnic Groups,11,6,7,3,4.5,8,8.5
smi,ethnicity5,TRUE,Mixed,17,7,5,3.2,4.5,6.5,7
smi,ethnicity5,TRUE,Asian or Asian British,16,3,8,3.1999999999999997,5,8,8
smi,region,FALSE,North East and Yorkshire,2401,706,5,1,3,7,9
smi,region,FALSE,North West,948,295,5,2,3,7,9
smi,region,FALSE,South East,230,71,5,1,3,7,8
smi,region,FALSE,Midlands,482,170,5,1,2.25,7,8.099999999999994
smi,region,FALSE,London,231,75,5,1,3,7,9
smi,region,FALSE,East of England,217,68,5,1,2,7.25,9
smi,region,FALSE,South West,229,65,5,1,3,6,7.600000000000001
smi,region,TRUE,North East and Yorkshire,94,38,6,1,3,8,8.300000000000004
smi,region,TRUE,East of England,11,2,4.5,2.5000000000000004,3.25,5.75,6.499999999999999
smi,region,TRUE,North West,41,19,5,1,3,7.5,9
smi,region,TRUE,London,7,4,6.5,5.300000000000001,5.75,7,7
smi,region,TRUE,South East,11,5,6,4.4,5,8,8.6
smi,region,TRUE,Midlands,22,5,2,1.4,2,2,3.1999999999999993
smi,region,TRUE,South West,8,2,5,2.6000000000000005,3.5,6.5,7.3999999999999995
smi,imd_quintile,FALSE,2,983,323,5,2,3,7,9
smi,imd_quintile,FALSE,3,939,274,5,1,2.25,7,8
smi,imd_quintile,FALSE,1 (most deprived),869,247,5,1,3,7,9
smi,imd_quintile,FALSE,4,871,256,5,1,3,7,9
smi,imd_quintile,FALSE,5 (least deprived),842,286,5,1,3,7,8
smi,imd_quintile,FALSE,(Missing),234,64,6,2,3.75,7.25,9
smi,imd_quintile,TRUE,1 (most deprived),48,17,7,3,4,8,8.4
smi,imd_quintile,TRUE,3,39,15,4,1.4000000000000004,2.5,6,8.2
smi,imd_quintile,TRUE,4,32,13,4,2,2,8,8
smi,imd_quintile,TRUE,(Missing),6,5,8,1,1,8,8
smi,imd_quintile,TRUE,2,33,13,5,1.2000000000000002,3,6,7.800000000000001
smi,imd_quintile,TRUE,5 (least deprived),36,12,6.5,1,2.5,7,8.8
smi,carehome_status,FALSE,FALSE,4019,1228,5,1,3,7,9
smi,carehome_status,FALSE,TRUE,719,222,5,1,3,7,8
smi,carehome_status,TRUE,FALSE,182,72,5,1,2.75,7.25,8
smi,carehome_status,TRUE,TRUE,12,3,8,6.4,7,8.5,8.8
smi,primis_atrisk,FALSE,TRUE,1805,560,5,1,3,7,9
smi,primis_atrisk,FALSE,FALSE,2933,890,5,1,3,7,9
smi,primis_atrisk,TRUE,TRUE,194,75,6,1,3,8,8.600000000000009
smi,crd,FALSE,TRUE,194,69,5,1.8000000000000007,3,7,8
smi,crd,FALSE,FALSE,4544,1381,5,1,3,7,9
smi,crd,TRUE,FALSE,190,72,5,1,2.75,8,8.900000000000006
smi,crd,TRUE,TRUE,4,3,7,6.2,6.5,7.5,7.8
smi,chd,FALSE,FALSE,4549,1384,5,1,3,7,9
smi,chd,FALSE,TRUE,189,66,6,1,3,7,9
smi,chd,TRUE,FALSE,189,73,6,1,3,8,8.799999999999997
smi,chd,TRUE,TRUE,5,2,3.5,2.3000000000000003,2.75,4.25,4.7
smi,ckd,FALSE,FALSE,4533,1383,5,1,3,7,9
smi,ckd,FALSE,TRUE,205,67,5,2,3,7,9
smi,ckd,TRUE,FALSE,191,74,5.5,1,3,8,8.700000000000003
smi,ckd,TRUE,TRUE,3,1,6,6,6,6,6
smi,cld,FALSE,FALSE,4548,1392,5,1,3,7,9
smi,cld,FALSE,TRUE,190,58,5,1,3,7,8
smi,cld,TRUE,FALSE,188,73,5,1,3,8,8.799999999999997
smi,cld,TRUE,TRUE,6,2,7.5,7.1,7.25,7.75,7.9
smi,cns_learndis,FALSE,FALSE,4367,1350,5,1,3,7,9
smi,cns_learndis,FALSE,TRUE,371,100,5,1,3,7,8
smi,cns_learndis,TRUE,FALSE,187,71,6,2,3,8,9
smi,cns_learndis,TRUE,TRUE,7,4,2.5,1,1,4.5,5.4
smi,diabetes,FALSE,FALSE,4537,1397,5,1,3,7,9
smi,diabetes,FALSE,TRUE,201,53,6,3,4,8,9
smi,diabetes,TRUE,FALSE,187,71,6,1,3,7.5,8
smi,diabetes,TRUE,TRUE,7,4,6.5,1.9000000000000001,3.25,9,9
smi,immunosuppressed,FALSE,FALSE,4521,1373,5,1,3,7,9
smi,immunosuppressed,FALSE,TRUE,217,77,5,1.6000000000000014,3,7,9
smi,immunosuppressed,TRUE,FALSE,189,73,6,1.1999999999999993,3,8,8
smi,immunosuppressed,TRUE,TRUE,5,2,5,1.8000000000000007,3,7,8.2
smi,asplenia,FALSE,FALSE,4556,1393,5,1,3,7,9
smi,asplenia,FALSE,TRUE,182,57,5,1,3,7,9
smi,asplenia,TRUE,FALSE,191,74,5.5,1,3,7.75,8
smi,asplenia,TRUE,TRUE,3,1,9,9,9,9,9
smi,severe_obesity,FALSE,FALSE,4526,1387,5,1,3,7,9
smi,severe_obesity,FALSE,TRUE,212,63,5,1,3,6.5,8
smi,severe_obesity,TRUE,FALSE,188,74,6,1,3,8,8.700000000000003
smi,severe_obesity,TRUE,TRUE,6,1,3,3,3,3,3
smi,ckd_rrt,FALSE,Stage 3,297,84,5,2,3,7,8
smi,ckd_rrt,FALSE,No CKD or RRT,4215,1297,5,1,3,7,9
smi,ckd_rrt,FALSE,Stage 4,102,38,4,2,3,7,8
smi,ckd_rrt,FALSE,RRT (transplant),37,4,2,1.3,1.75,3,4.800000000000001
smi,ckd_rrt,FALSE,RRT (dialysis),36,9,5,1,3,9,9
smi,ckd_rrt,FALSE,Stage 5,51,18,3.5,1,1.25,5.75,6.300000000000001
smi,ckd_rrt,TRUE,Stage 3,11,4,2.5,1,1,5,6.800000000000001
smi,ckd_rrt,TRUE,No CKD or RRT,174,67,6,1.6000000000000005,3,7.5,9
smi,ckd_rrt,TRUE,RRT (transplant),2,1,8,8,8,8,8
smi,ckd_rrt,TRUE,Stage 4,4,2,5.5,3.5000000000000004,4.25,6.75,7.5
smi,ckd_rrt,TRUE,RRT (dialysis),3,1,2,2,2,2,2
smi,copd,FALSE,FALSE,4630,1417,5,1,3,7,9
smi,copd,FALSE,TRUE,108,33,5,2,3,8,8.8
smi,copd,TRUE,FALSE,188,73,6,1,3,8,8.799999999999997
smi,copd,TRUE,TRUE,6,2,6,4.4,5,7,7.6
smi,learndis_cat,FALSE,(Missing),3809,1172,5,1,3,7,9
smi,learndis_cat,FALSE,Learning disability register,236,78,4,1,3,6,8
smi,learndis_cat,FALSE,Other learning disability,468,129,6,2,3,7,9
smi,learndis_cat,FALSE,Down's syndrome,225,71,5,2,2,7,8
smi,learndis_cat,TRUE,(Missing),161,62,5,1,2,7.75,8
smi,learndis_cat,TRUE,Down's syndrome,7,2,3.5,1.5000000000000004,2.25,4.75,5.5
smi,learndis_cat,TRUE,Other learning disability,19,9,7,4.6,6,7,8.2
smi,learndis_cat,TRUE,Learning disability register,7,2,9,9,9,9,9
smi,sickle_cell_asplenia,FALSE,FALSE,4470,1369,5,1,3,7,9
smi,sickle_cell_asplenia,FALSE,TRUE,268,81,5,1,3,7,9
smi,sickle_cell_asplenia,TRUE,FALSE,181,71,5,1,3,7.5,8
smi,sickle_cell_asplenia,TRUE,TRUE,13,4,7.5,3.5000000000000004,5.75,8.25,8.7
smi,cirrhosis,FALSE,FALSE,4639,1419,5,1,3,7,9
smi,cirrhosis,FALSE,TRUE,99,31,5,1,3,7.5,9
smi,cirrhosis,TRUE,FALSE,192,74,6,1,3,8,8.700000000000003
smi,cirrhosis,TRUE,TRUE,2,1,3,3,3,3,3
smi,cochlear_implant,FALSE,FALSE,4637,1413,5,1,3,7,9
smi,cochlear_implant,FALSE,TRUE,101,37,4,1,3,7,8
smi,cochlear_implant,TRUE,FALSE,191,74,6,1.3000000000000007,3,8,8.700000000000003
smi,cochlear_implant,TRUE,TRUE,3,1,1,1,1,1,1
smi,cystic_fibrosis,FALSE,FALSE,4624,1416,5,1,3,7,9
smi,cystic_fibrosis,FALSE,TRUE,114,34,4,1.3000000000000007,3,6,8
smi,cystic_fibrosis,TRUE,FALSE,192,75,6,1,3,8,8.600000000000009
smi,cystic_fibrosis,TRUE,TRUE,2,0,NA,NA,NA,NA,NA
smi,csfl,FALSE,FALSE,4655,1423,5,1,3,7,9
smi,csfl,FALSE,TRUE,83,27,5,3,3.5,8,8.400000000000002
smi,csfl,TRUE,FALSE,191,75,6,1,3,8,8.600000000000009
smi,csfl,TRUE,TRUE,3,0,NA,NA,NA,NA,NA
smi,homeless,FALSE,FALSE,4640,1423,5,1,3,7,9
smi,homeless,FALSE,TRUE,98,27,3,1,1.5,4,7.400000000000002
smi,homeless,TRUE,FALSE,189,72,6,1,2.75,8,8
smi,homeless,TRUE,TRUE,5,3,4,3.2,3.5,6.5,7.999999999999999
